Permeability_mD,Porosity,Compressive_Strength_MPa,Cohesion_MPa,Friction_Angle_deg,Grain_Size_mm,Cement_Quality,Clay_Content,Reservoir_Pressure_bar,Temperature_C,Water_Saturation,Perforation_Density_spm,Completion_Type,Flow_Rate_m3day,Drawdown_Pressure_bar,Oil_Viscosity_cp,Oil_Density_kgm3,Sand_Production_Rate_kgday
3.1790064349697067,0.15989553917313237,23.449390889817572,3.330703080815453,27.104379451821266,0.14816765439969784,0.714373645248805,0.1392516154339158,235.2498645741432,77.16559244500354,0.43626998555273,14.13798609638102,Gravel_Pack,33.8783156152377,15.450552146155431,3.8876316827943804,883.6363488878345,0.01885780325955571
1.6172922812192867,0.11742909981927757,22.883881269515115,1.284523139618526,27.595831052440104,0.05,0.6080606982754921,0.05969228585313087,245.12573870114707,99.03780888276786,0.27287449841486777,12.455542648924713,OpenHole,72.4740567850549,7.971615961479991,0.9314474513742799,803.8625718217816,0.031255595784378136
11.838666529230878,0.1258057082972839,8.969101084745972,0.5,33.48083998579644,1.1430982377734662,0.6903639139512621,0.1919786647265934,279.36966932087773,83.92427651819303,0.34549896527078483,9.941815420368965,OpenHole,19.79593873443373,7.317701482269391,2.370425510529187,849.8846327300763,76.00746238083701
1.8926233579058611,0.13398263459028398,30.08334424167381,2.139072913272801,27.411537135653926,0.25265256355244076,0.8338124475429991,0.04643653121779318,212.67818203863592,85.63061936672007,0.1445551308824063,10.943458655641239,OpenHole,12.413089691009365,15.281226687865894,4.986714463624642,881.9258289624182,0.02408565681087718
0.8882912975483369,0.17120829732009582,15.08593284117222,2.9413926399287362,29.559543779854632,0.30682363113295374,0.5642607423936277,0.06178430797641764,309.0500265501973,61.26244070529664,0.12581212104214115,11.788441341817743,CasedHole,28.541395636455178,7.981663469747363,4.25464324014898,841.2345839917986,0.5962098545389177
66.58458893399207,0.17614177440177498,25.479461042130627,3.4602093997910632,40.849682940402715,0.2130291645445249,0.8407065739304134,0.04671973526644163,188.74082507141628,74.75554585659917,0.3960668723608698,7.305436725133618,OpenHole,31.546153167974214,6.656852867496072,1.8243955144908586,813.5891237597227,0.0010019016295780825
5.266339605790716,0.12131499980307105,27.219015503665535,2.1294709103316807,22.881586815580384,0.12392317763379507,0.750401408568993,0.1766653693424989,280.75594279127125,80.76577260115022,0.40392404315462305,14.296929319448086,OpenHole,16.007833152466215,12.774297436843291,1.0480152299152081,795.3798235977603,0.0006445398439223082
8.176729933294101,0.14878227038695085,35.88526876670921,2.1708587143071982,20.740786342126707,0.19229212386643663,0.5931629555267909,0.07014210525417061,332.1635663842967,90.44849515186313,0.3004136666018693,10.563923433182426,OpenHole,177.13798778239354,12.557769543306746,3.6902600026515,892.7133780789181,0.28073922185843825
0.871863608724321,0.25711351793059317,14.529436807047103,3.423120587404598,33.91794832399303,0.06206855309075057,0.6619332813947783,0.0639810685961066,241.13217256800453,73.76275685182019,0.496320322228237,4.0,OpenHole,22.57951084283909,10.607997613303494,6.082124563438963,895.1356574142485,0.08548537740624394
3.265542526398974,0.23637715850503557,5.0,1.0042066402436634,26.606784693529484,1.379428383416231,0.4953486795114069,0.038585609233268946,259.67326854941194,93.9180314821282,0.33136196232180154,11.928387095071642,CasedHole,13.158560282133383,11.481315216375187,1.8269668866645734,839.6026200562976,148.41394792266817
8.726670268609153,0.1718161834837016,26.47079635802956,2.1891833798535925,28.4088123612869,0.08310839172729653,0.8901583798432646,0.16092898651132004,201.6013804812264,62.83470187481837,0.3532586045740512,9.775286223319476,OpenHole,30.725807749096173,15.069178616111973,1.6786875786891207,888.3068792263339,0.0029200921844927496
1.314570023543227,0.15190017390841,39.40408945208683,2.652339111940046,26.09421810934443,0.09772742754117499,0.7004106978302376,0.04716062650734899,224.41091379374865,81.04304484630443,0.188727697422092,17.06646657690803,CasedHole,68.46266157537077,11.399185481600904,1.983888528948803,750.0,0.014370082430355773
12.981782487207905,0.15600156633591306,34.9115708235155,2.8593749770280272,28.700999296162436,0.1568904695141334,0.32630811149797795,0.0518196543578323,328.3839268607327,78.5357768165232,0.45285827936242873,10.243664937240096,CasedHole,33.58002510271118,15.353485108324197,3.8303846405203776,916.3777325354617,0.0053622839116950075
3.0012893063334984,0.18067589863652084,26.677275322197005,2.0921546454472937,37.992690560481705,0.6252901980558554,0.4959731434488053,0.011674287611432067,287.4241147191821,57.267103079216156,0.6331128192083273,8.707069909264167,OpenHole,48.83636091053717,13.097657319413328,5.68090507283946,842.1527597361411,6.2974500391637385
4.770539376348091,0.09886037174007972,21.066910514943622,2.527552809364673,34.0106422930906,0.225735165573403,0.6739886602554346,0.04881721421230577,270.9272160046986,79.28437764986155,0.41911189385636183,13.523798009886047,CasedHole,16.490616539018323,15.838250776933279,1.2920575053718788,857.0888280399745,0.008339833708569569
2.996485439262193,0.13713117312883275,31.456980773098483,0.5093381172696083,34.311117559434884,0.0830005008534882,0.33379996667954387,0.025094491141345404,153.10127263917263,71.26093219150793,0.23630265995686126,10.01865789597725,Gravel_Pack,108.86959143666647,19.391027827183226,1.1063108421764394,833.9741138167016,0.41683596882677443
118.91598992270994,0.06657079630612052,17.21163040236425,1.9734012701329213,22.918864721036773,0.6086393960292003,0.31433051479148566,0.07636533626083897,214.17635494667076,101.2066209123939,0.34991222145271705,9.661631396243303,Gravel_Pack,51.9025967342147,19.196239226952976,10.0,919.7853740933753,0.6630168944265235
7.240962669022363,0.16996115613026397,28.810862154849755,2.862806970043574,24.244231317235652,0.4004367315656925,0.5700145437166816,0.12047609328195845,336.9495905163426,73.84615946118369,0.25900385827576633,13.528504148473218,OpenHole,76.56662333569923,21.441052355330417,2.4439273799569214,796.9634188022233,0.151233508321632
1.5120004971589998,0.18235979698513705,29.043761273333015,1.7141647725962563,20.0,0.34326517202210277,0.499614107815602,0.05659970713401549,270.54159815620756,85.26305801889072,0.4052109616488799,8.8785980763313,Gravel_Pack,44.35070061244251,19.1907344844858,3.163679273694462,923.7230163303418,0.4609770245507809
25.376343154414908,0.12584067688503128,33.48167925999104,2.547187377271678,25.95309589458623,0.39557589768481016,0.5629791648198996,0.06230022430671089,276.77976984220237,61.534370257769886,0.2341981296490129,7.628179025401641,CasedHole,64.06557897221079,16.192787657709022,1.7947064942706765,869.8135460472555,0.018374132560766466
1.1838058264044555,0.22869933816450164,47.07728031128862,2.8574980006421584,34.78351593192829,1.5151122376368271,0.4576159859280031,0.03243044384528096,258.5277576973053,83.54853340119836,0.3323494069874376,17.17799400628301,OpenHole,16.470286713386532,12.832841811799277,3.6472643216911194,881.1332107959079,0.5195310612761385
10.107678600843617,0.08871171684988294,28.139327737430136,2.225960639313788,32.58473257874186,1.2815572192360312,0.39883064816578856,0.17707823545385112,219.3505255533227,73.77430537085675,0.5704281428890753,13.738496212801934,OpenHole,22.351013496887685,13.061195385918879,4.835751397632746,833.5397718335541,1.1921232160119104
0.3908211713794484,0.07678125598950898,20.92829099434001,2.6363710167972565,28.892433685239382,0.1288157391506821,0.7134860141882027,0.15779388877099393,266.62707952282216,68.35585274048036,0.2989023627890567,11.207372145016905,CasedHole,97.24022627744196,10.61111346782095,3.253976226840892,784.5890401051814,1.6091175130938253
1.0077508098657302,0.1612225909279986,24.795405502464046,1.72981394777231,29.888498581409735,0.8180007661623179,0.6087426697606804,0.12326680349384482,173.48929270887453,120.0,0.2581993230774687,11.989568370894192,CasedHole,115.32953563499154,15.02264645525779,7.725409616816527,896.525538276805,169.74567026355882
9.927332919401083,0.20235491513060772,10.847392760887054,2.3347109762431626,26.55557228712297,0.3031688256755255,0.4200925267496201,0.11767047317115892,169.7272650480461,74.69826456875197,0.41276966213935296,13.517593074348468,CasedHole,13.228155100600764,18.486937393559675,2.2343564528319892,865.5704175594666,0.06322054763598632
22.36953234865366,0.23419638457289343,19.442294951287536,2.988172935671378,31.02379441200892,0.33263038943165135,0.491753655755999,0.033388211101177546,213.23626403112223,76.8207660601409,0.6757151267834937,14.920012348840263,Gravel_Pack,40.438764986870886,11.371661985584897,2.3216323007174413,918.0811729154409,0.06903864040950776
9.554883851011883,0.127055786856553,21.725740495095167,2.6255783687747476,33.82939139740307,0.05762396923342589,0.6550847445979956,0.10420917032785158,259.60821180166323,93.52990179125206,0.6913122871526985,9.732074126054965,OpenHole,23.458782842002577,14.81391070668113,3.123155318351931,840.3111839892151,0.002164122009836654
6.212277503265152,0.2039340416715648,20.80729281652326,2.0307749843488514,21.920566062947636,0.19469742107800994,0.3433376089634867,0.09887574672784391,171.51634374857633,68.47359977710992,0.23158604809264424,13.098439577897047,CasedHole,18.960821510633163,11.613188856391155,3.5929621988648397,829.0384310550543,0.04716073720387773
4.703676592394769,0.14807457652496464,26.218838976269776,2.6793731234326343,31.49823843918674,0.11645400715798973,0.38847180555970773,0.10796412987244411,256.352134600745,86.04908416116304,0.5384071561791756,10.479887471369285,CasedHole,41.59049918819931,16.046771650938073,3.1166800764813467,919.4044118320151,0.0222378502427635
0.8042999674427191,0.14136863500295901,18.420640540942394,3.0716878325092942,34.662174354773335,0.4327682351018937,0.3439473624644341,0.010165124155046378,200.27203768342645,87.65480618666271,0.22435253970480118,11.433056266462128,CasedHole,82.49769436773293,12.25308308025025,1.2577834231852927,945.5947082248722,6.938500970556607
2.50987684802455,0.1941829968743336,33.96824533859577,0.8600469771380175,27.924498555183153,0.5256416355466186,0.7873903996284715,0.04883289257891502,207.00872646060526,83.6705063969256,0.6528663384613431,12.482078602394713,Gravel_Pack,47.528521269711554,11.302447143529736,3.2789036048988986,850.4673588182865,4.011034049027978
3.7026243187099337,0.182616143920671,25.001656519345577,3.4272592519647183,33.50350306060292,0.05,0.7514455399272055,0.03190120566003402,314.9794238832603,114.44508973894038,0.8042936277303858,11.979964280841983,Gravel_Pack,25.646062217985662,11.600166525339873,2.1716686802569973,812.3621251571446,0.0006849826982848902
36.07800281563139,0.07118039215078752,24.925597430891084,2.2309962090551423,44.07327222236276,0.2192313111649813,0.7519877591275543,0.04654463550623043,251.86470399103308,67.93596425706997,0.5724624805186456,14.206700694907715,Gravel_Pack,49.99329737529103,17.516643869227835,1.9182509197619153,890.5265381394775,0.008051770443013754
12.371895822382154,0.2238270174862948,22.376842267896656,2.840391946592184,29.47828603506554,0.5474354103771488,0.7297952060856169,0.05782619496785255,204.8097310782226,103.06400902360969,0.5123955113961086,13.461259677346781,CasedHole,24.82916725587004,14.516252973348225,2.771778668861925,837.2989716914662,0.0681286877850152
0.524893322096597,0.2190045677073726,26.24152547087183,3.457797538916182,31.966535250026617,0.19217609422761464,0.7016312542019216,0.08402845732884158,259.3416736380476,87.0821060363835,0.3179621502569061,7.475492371883467,CasedHole,46.0483273968962,12.857891349999822,1.5266661753006634,879.96314127004,0.06051410430904974
12.014640575494813,0.11872186492452352,31.600786117341077,1.4026610422156272,26.309714581693044,0.3998167011613337,0.5861951492269051,0.10544087117637833,176.51908479968546,93.64174419784904,0.4129785803585844,7.926530378803673,CasedHole,101.20746919095849,16.307022512736054,1.3754283442222994,837.0362012810623,0.6160840650464132
4.146964328120905,0.16979017667187046,18.0629582743128,1.9324471980579627,30.90625581301025,0.29550556025053737,0.6853668981042691,0.15672662760408745,269.11651638999433,85.11851557525141,0.7507091678623413,10.89084994572212,CasedHole,10.0,12.927418912661748,0.5659319849105269,928.2007009105906,0.009418687027221862
2.6767864776185393,0.17470150931413694,19.73506808739795,2.269161043299436,32.301358124911516,0.29326700225123914,0.32301693287278477,0.04092378687597518,305.3659093257967,108.1741602761628,0.34555982188518186,17.485875787325476,CasedHole,62.66492234360874,20.632589468428517,7.755035676784554,815.025524747465,2.7650990698987203
18.49525907934707,0.16303368829119536,22.570191769786682,1.8729971831004573,30.97421170135069,0.17959481693721846,0.6728786535940707,0.12138487977203245,283.0864367510799,75.19883115091807,0.09448103887612476,9.445224502495194,Gravel_Pack,10.0,10.130669231533716,3.794067988895603,874.026483126098,0.0004536626354974325
34.69165901129202,0.12248474230772899,14.23303261221428,3.887949260669447,24.901523401455716,0.0843091698658207,0.7667266233221264,0.08148985856555133,357.8857152218984,87.45830357665052,0.42699852920302633,11.375331871161741,CasedHole,88.46988117958587,14.065142435913591,2.534360982143459,825.5649014883938,0.005568039537084115
29.871957936517553,0.1164188316030974,18.445937122228017,1.8145823249385657,31.031808856627254,0.09097012546665145,0.6002150162306341,0.014206506550227253,153.08044693688925,99.58209410856014,0.446580123109698,10.390961919130435,OpenHole,19.89323078096405,7.976173891664996,1.8215104197411889,835.9246719289615,0.002018120034382693
2.0983969900477883,0.14872229645042773,21.19023301164273,2.0555625764105065,37.31097969358818,0.3935614784301329,0.5145079970563422,0.08860586260031297,256.3484540039894,71.61735954393113,0.10922206136692969,10.33786684773576,Gravel_Pack,12.5016782827372,13.265628040549531,0.5,829.3972172619712,0.008380480702633383
4.6468122004960835,0.20863645096296823,31.99511344570182,2.6635112252823814,32.24317882257264,0.22663071426781542,0.46645604088058745,0.1503745017247875,182.824963508774,95.00655015945037,0.032021532164140824,12.534719231715167,Gravel_Pack,57.75531510811721,6.60182251146685,1.7557263997360275,886.9304033046708,0.018204761302112925
12.14472776864004,0.17718000772972162,27.1004906320154,1.5382803791391289,34.80993594535921,0.19972581146999352,0.6856812300972495,0.14575506211344108,241.33892843241173,79.72042616608492,0.2932618751737265,16.202331828586956,CasedHole,44.3155685794364,18.73158261279563,4.176693071881464,895.9181557466935,0.08132520145198363
31.92271070090579,0.1314692833956947,26.548719290940355,2.183455430594989,28.814940149936863,0.15895851323510798,0.7156807191779453,0.06591405941146644,250.07719842061263,61.47674558998433,0.15917057582112917,13.367905199641767,CasedHole,14.889413806157538,18.832518835027894,4.784131875207822,877.8869414466185,0.0008385823861413252
3.6010974392120185,0.18858493553241723,31.807183697343778,2.75396260900014,33.749501197118555,0.17479331217088348,0.8225805599175255,0.07612513602006868,363.9922741487257,58.226156321751695,0.1884382289854336,9.589407115718723,OpenHole,12.153293393691534,18.92085086862238,3.9963250293792068,844.6008266627365,0.0010560698108935695
5.592976057340104,0.05,23.901025692804826,2.233711676493991,31.396339191082628,0.5155759960313017,0.5054004494765945,0.11957675829530193,247.01114448038334,78.63770249936923,0.2868684282656589,20.0,CasedHole,28.503155772577184,15.144362400872339,2.989287825114534,857.0090015500797,0.18588323794193984
1.4056467806929036,0.20743828501860517,28.123718799431117,2.4252905128800415,25.24544635156384,0.17064067220767726,0.7618633844313514,0.10928108789113479,246.07848898576748,94.86327682406521,0.34876914019767224,12.235719662883378,OpenHole,12.638281723265873,10.60064797644954,5.943656328707795,894.8860784229712,0.01355731074863869
1.2283724280047565,0.06301431106109501,24.17422597654003,2.0765343100413034,31.592605023994373,0.07631759452315803,0.6368134945136028,0.09129237003238272,300.25795533450446,48.81545652548724,0.5398590194293518,10.26833713085366,OpenHole,14.165672688855448,10.998296839820252,2.2319545172758946,896.4655793603803,0.0049944500272783195
24.997822812885786,0.1318779529298434,27.122898795197028,1.2884237526553863,25.04151668279845,0.40451009762544504,0.8297018944068475,0.056499338850302075,247.3589130236211,83.0067505869327,0.5514409983126713,16.23628912403277,CasedHole,36.324652112810945,22.650860276102605,5.212780244854843,750.0,0.07512717237984749
56.50674676855685,0.09401650526869279,20.337930739107343,2.7572745690713907,26.83559862557604,0.18939863010096433,0.6166872649773725,0.13561974834126342,341.55735376273157,93.38565702327362,0.28940939706157204,10.592788146168544,CasedHole,15.29158523706566,22.178385518998983,2.158148188326864,836.3888914113652,0.00025843595323377935
6.632519967832844,0.08526592621395471,5.489462733788567,3.9039464573177933,30.946641536461872,0.22880542534766368,0.6105778970387803,0.054268174057484006,283.48422446582526,60.830751720182036,0.5039620662884579,16.98874096496233,Gravel_Pack,46.582802689494194,15.612775784753858,1.6020999134911058,838.7870604280257,0.989538107878695
33.29140803868568,0.20804133936892596,23.925766702509566,2.5147213046267507,31.48622136690062,0.8073989630430435,0.6467262488645455,0.13319465988420484,291.4251539910008,70.49050061554996,0.27451091110884884,9.3880716271,Gravel_Pack,109.0836344675499,12.421829829598364,1.4867197927313762,883.4626282063081,0.22875362653883616
12.710825571434944,0.12661493993440542,36.381985088799524,2.6802112937980396,24.053837674614353,0.21949003505494094,0.7495892130854607,0.03345670591631945,156.62180317806218,88.58550412366475,0.6494596468094499,16.290091166764107,OpenHole,29.4047335968355,21.843117113492553,1.4351970362775062,846.6614591144627,0.00566736409471918
2.80757288494271,0.1673251940865358,32.409723217932736,3.0541782040934877,35.26992885591438,0.28121013956322155,0.8788142872970766,0.11267996619725076,349.2606409418276,92.72806921012982,0.5500407389543214,12.603142992845083,Gravel_Pack,36.74936143496149,11.52748419307595,4.036753651249687,885.9591690474643,0.02338539403243132
12.706242501638775,0.14765397105604078,32.72317987672937,1.4845356027626406,32.86003139150237,0.08688770049460358,0.3441380125294594,0.03200898685997524,217.1770539848969,104.06147333298553,0.14670772815971966,15.873156698107302,CasedHole,166.41378812266467,16.144246040479537,1.740813716970116,796.0669614484724,0.05076702926286653
74.2215730402853,0.17385204136115606,34.88904577444974,3.8620117265036846,26.47635782194558,0.18717045338441743,0.3320607614346103,0.12840337486443593,249.51349162458283,71.2048879804991,0.3841773122998823,17.705297126104632,OpenHole,12.806067807968883,21.759786526992293,1.4625517629666847,863.0027257730391,4.080698885237541e-05
7.002455976701963,0.15384109455301276,25.7092607276915,2.6618630371382417,22.312076017754123,0.36335347294728104,0.8625302024444033,0.1583072926008602,217.36480474323264,67.76634718342731,0.15300356119843792,8.602178128436238,CasedHole,85.88319334691802,10.818307501676863,4.171355870644172,895.0102826725247,0.31533865829479646
77.24370962973103,0.08585038879057151,26.578525659244765,3.8054855192712873,29.275477104592845,0.06429335562411473,0.6179253753109237,0.08205195729623146,198.7874344686063,104.79028197022916,0.4694424002940586,15.827315462274967,CasedHole,77.99822564813262,19.14611792818556,3.309450734178353,776.2808565340925,0.00047277172768685834
0.1452037056176153,0.199813340972357,20.0587848365252,1.9135736035808084,27.770281430694197,0.2620227556131102,0.6689418087401617,0.11047696630909455,189.891581641283,68.67587200730372,0.8995592212999166,7.773288286723785,CasedHole,65.59200879229009,17.60280397921935,4.843100862755277,950.0,341.01405035749127
25.35190199377417,0.12531217084193436,22.4714171517836,3.95444953804626,30.565702285265115,0.2418670359889232,0.5894541609568373,0.1506172189719245,255.16208293495427,87.60928261400957,0.2431232189498631,8.858446934255316,Gravel_Pack,93.07431690900992,14.802417288842195,3.6971405877865893,909.544296643326,0.02753811074248733
8.419669724425162,0.07217090506701243,29.926169198169134,3.1201243952278266,28.18441669422217,0.23062320774105322,0.3561944715644847,0.1419897493700055,151.5051603279701,112.74672284648184,0.42475535874316556,9.589771620622688,CasedHole,41.44884319578534,10.032832004334422,1.7300201431506979,850.067665123282,0.022069442618975595
4.718490665976095,0.12859424195170438,34.63107549735053,2.942432068681887,20.0,0.5115689612507868,0.7608536270512,0.04664925642090844,237.85988563440247,91.29063040409278,0.39653063445595366,13.510909908533584,Gravel_Pack,20.773048545893786,11.37780119948362,2.845279911420571,808.5795946380616,0.01291485148754243
8.479412483548542,0.22503798953171555,23.884429794552005,2.6872195634825182,28.058265308494207,0.2915775741182234,0.7483347870531523,0.06699717560039452,302.88843236511184,91.74905325405095,0.2628424387525517,12.099047630804579,CasedHole,79.49217848441596,16.447255364253294,2.930226707068405,841.2457424863147,0.1810334000381408
0.3748035069137622,0.19251108710567463,21.39848588118871,2.3011771055404404,28.471904444658435,0.7279357564494069,0.4870219928956872,0.16879444944704164,281.5971118871092,99.17099157148141,0.5221195498199807,11.498591747511492,OpenHole,81.96347894796176,7.883316025593067,1.5659690050121196,854.190117980567,82.83226848050742
5.314782920963967,0.13256739327960704,25.004223670852777,3.460425326779098,33.1683051238703,0.10077433060465646,0.48374354713704026,0.0782751742878911,271.62176938280305,87.87301366827963,0.9076933490467639,12.438705837067083,CasedHole,80.17815700211968,15.65371929509125,1.4010542872641767,872.0331278406023,0.10001716381906808
12.624872262236948,0.13253711478407856,29.809653991432917,2.6122878958784375,26.50900162694475,0.24876158125322115,0.8027048285433112,0.10961901970068716,205.23077289042206,91.82105602404441,0.31569720372628357,13.773868767880419,OpenHole,34.315655062266146,17.705254920308317,1.8068175436272604,925.0330424730015,0.00875932235613909
67.81891016948704,0.13391824743913086,13.449161470931665,0.9263442371302781,38.39337336686283,0.23872892616518543,0.34341435464479597,0.0600315886456233,170.69524038405444,74.86115578794055,0.3067975902819876,14.004744371824058,CasedHole,18.67236062637075,19.9261008640455,9.225297271896792,826.1950765278577,0.5563635456736118
3.395987788482849,0.25383739917804204,6.630552374902095,1.6062508306343979,20.441797246741217,0.09485521571697872,0.8286630890139395,0.0837264889956754,302.08970595107974,97.39943700262116,0.7010756212986968,15.282500506845393,CasedHole,38.59372904463907,8.008214627698887,2.1219883359822,878.135491878628,1.8689513704955787
2.1973664951255243,0.16909677261157766,20.595705204067333,2.3513233982458024,36.55583748901312,0.4795227222844189,0.45399701393754865,0.17535879188671635,227.55200920299131,86.20222423819342,0.33582667501841085,17.460104438302317,CasedHole,70.37119475733712,21.581236485806368,5.695748816053085,785.3785418699944,8.7055616718461
3.4811560420858716,0.17150208235955347,15.234300592686731,2.7479991865324442,28.878405145609477,1.4329548552444302,0.6557908486532964,0.06560147786473734,245.84607795180582,57.82896364111189,0.4772134965983311,11.935912882675568,OpenHole,75.149647974852,23.476817470899675,2.0519769500208436,829.3199642837367,41.29283051513855
29.168903014912914,0.2015141727015921,20.934878418821512,2.4547292088800834,34.29792436171778,0.22011506214822266,0.8615965074010667,0.0821184052677968,240.12027156388206,83.64415868526224,0.13570828393995651,10.436733113607252,CasedHole,23.48258536969881,17.050757838567968,4.63345723150682,868.8358423934679,0.00584310260440609
12.09904670138545,0.16193945795132567,23.817757449460228,3.4751766318349304,30.399007420293664,0.334210872852465,0.706873500921988,0.07067159189100577,283.61964849404376,47.45527876723167,0.3257044251846747,13.840608387555566,OpenHole,42.61892131131475,9.809757092876698,4.67156901764247,884.5631245504402,0.03299313785321363
3.337959507334114,0.13704789270896484,21.37401272781589,0.9391185087691001,35.697777680127345,0.23873879817810753,0.5486578874802219,0.1346241887477229,342.16580230629796,90.70869448488293,0.11577949607263938,8.567235551206139,CasedHole,11.622900771962918,13.359453558198794,4.814124999108228,812.338376166769,0.08211576517230673
15.957056571522786,0.14018250754575107,36.61974027576596,2.614870349204128,28.063190177235946,0.12607633326197623,0.7137205253432491,0.10248286379695358,323.11870757117146,76.49672684635428,0.25533177459636036,9.963887603665166,Gravel_Pack,72.81777462985556,14.762013774407464,3.43046700580372,827.9604151994043,0.002621629872872601
8.547307525209243,0.1464199370292968,27.61395811681856,1.045616619690276,24.50689787411094,0.05199497382719651,0.5063877817898221,0.05656089025429431,133.38807424018387,108.583290007156,0.2619305753012288,14.998142839178369,Gravel_Pack,17.69625428060623,16.352317543652784,6.211608917104768,923.0278317791773,0.0015665247993622653
