well_id,permeability_md,porosity_fraction,well_depth_ft,tubing_diameter_in,choke_size_64th,reservoir_pressure_psi,reservoir_temp_f,oil_gravity_api,gas_oil_ratio_scf_bbl,bottomhole_pressure_psi,wellhead_pressure_psi,water_cut_fraction,oil_rate_bbl_day,gas_rate_scf_day,water_rate_bbl_day,oil_price_usd_bbl,gas_price_usd_mcf,daily_opex_usd,daily_revenue_usd,performance_index
25,4.287128988591921,0.11183704217287416,10591.314755151066,4.5,50.221866601419904,3631.8086729892134,308.869721327266,49.47445079786488,292.1936069842346,2858.033544081197,2451.395166196376,0.14854175191038232,5.0,1460.9680349211728,0.8722775179414577,45.97553824139294,2.7818724917799567,269.2854250694521,-35.3435070747704,72.68542520616803
26,8.255854538575212,0.05975589496677404,8654.485504511049,2.875,53.07477950312057,3540.7101614848143,279.81728256766576,33.25563283686101,27.064368945468864,3114.704297227137,2628.1945781278628,0.07531258110618105,5.0,135.3218447273443,0.40723220691071027,72.75957756525538,2.990010052139991,249.45208725202122,114.75041425026455,134.85528768225507
27,2.337323386100491,0.06862287810584186,8057.0052172523,4.5,9.008367113625452,3638.6733314963267,270.8550782587845,28.21892857104732,137.1019157444125,3235.1289347920247,2747.099152125342,0.048684540916315626,5.0,685.5095787220625,0.25587984130543145,39.48783519940083,3.1996740428128305,243.32593201382844,-43.69334881168777,77.19150145658128
28,10.758520210230284,0.1524042473330691,8180.046990077392,2.875,61.917379996145456,3695.1625583268,272.7007048511609,29.783288891255516,91.6286023228986,3457.703761960132,3011.675322209974,0.14771040904852564,5.0,458.143011614493,0.8665495701625996,80.30655946337085,3.4609361312530376,245.1670194709365,157.9513815480954,139.58738182537311
29,4.052610778439395,0.16298612508607407,8920.276959095625,3.5,48.693575555938104,3321.438196292156,283.80415438643433,26.282935701260893,209.72777085780874,2829.7340038292264,2489.4171440933787,0.13941414930383103,5.0,1048.6388542890436,0.8099946518532812,60.31049654576047,3.6883646360888913,252.51276424280954,52.90748095218132,102.77175518508386
30,5.5196047264987635,0.10478416874477955,6465.811152202392,4.5,25.066061341623467,4691.890750881666,246.9871672830359,28.721904734978374,216.16356141290495,4426.482581497108,4046.136302599556,0.16342847444519315,5.0,1080.8178070645247,0.9767740958072282,77.450405323737,0.5493077668572446,228.13488561783115,159.71084261683202,142.00547093235213
31,4.048285215066863,0.1819296229388687,7613.9351938649825,5.5,54.44610123209543,2219.2768172187875,264.2090279079747,32.03593521127977,84.25932824753828,1870.152924662332,1656.0706035901665,0.07352251504212419,5.0,421.2966412376914,0.3967847944438075,94.71112472286906,2.853879553802588,239.03613673309366,235.72181675176557,183.5448937345277
32,47.10024414285001,0.066923996886552,5497.1238891836165,2.875,23.765187111236077,2837.2023801758032,232.45685833775423,23.755463846570862,83.95331820071065,2447.0368071154344,2094.728639046386,0.06322231148521955,9.110552046215696,764.8610749200819,0.6148625778211917,60.76876957098,3.1867440181151685,228.36248158519658,327.71197283089606,227.11034715380478
33,7.289994381172695,0.14669601006763416,8598.834683907919,4.5,56.874215015703165,3417.396191880762,278.98252025861876,35.124946671596824,135.8386392419905,2732.1003977857517,2449.840578009801,0.08453826080827719,6.823835353057548,926.9405087707253,0.6301459885727888,90.91884387768177,4.704049630886664,253.67808121029583,371.0975140594856,223.89257859020412
34,2.5658481097424084,0.08944919001187715,8970.793909554111,5.5,14.304501863068474,2185.448951076666,284.56190864331165,42.21821739029318,72.43475445693697,1460.155760839128,1167.348824928355,0.18658927542245596,5.0,362.17377228468484,1.1469546711990384,68.49915649970771,2.635997913294294,253.35489376674016,90.09557803979075,109.96027685314115
35,16.81960065687278,0.11740819460989203,7275.220306550939,4.5,47.40641473780456,3359.316476454343,259.1283045982641,27.737950558824636,291.0767436721444,2977.8366859774615,2574.726061827398,0.26011568877175617,6.866726270715976,1998.7443225679742,2.4140812182760034,101.29792203098378,3.63023729447993,242.3330999605753,460.5079186004359,212.37400274998004
36,2.179632642592645,0.1523699335658207,10360.980144935049,4.5,38.27911469211498,4829.1761325824145,305.4147021740257,47.15427138913415,110.45787644558052,4113.95725983567,3901.189917596769,0.08256732110205173,5.0,552.2893822279026,0.449990680531994,69.5227108020268,4.69602424778867,266.55979212988245,83.64732621098995,119.63996202449113
37,9.10536313125942,0.10697933173580237,6161.351505496488,4.5,13.405930330944685,3516.7091906367696,242.42027258244732,39.086336708220756,14.503781732253692,2802.370628214895,2575.154783537087,0.05769334163326106,5.0,72.51890866126845,0.30612794622330897,62.39260521739963,2.449625176042182,224.4196430011882,87.72102723020566,130.98890663704452
38,1.0411541694483,0.13077222278850872,5803.43767968527,2.875,21.546054382494983,3684.560724574947,237.05156519527907,43.24464468499246,109.96282506323965,3025.770154344023,2555.9134378925683,0.09658084075198264,5.0,549.8141253161982,0.5345289219158776,85.30857675592932,3.815180180691522,221.06890571876858,207.57161801484864,174.3108159849716
39,1.9577854286507597,0.20031464046072203,8336.677727839959,5.5,8.694626031529628,2491.868187861936,275.0501659175994,29.737323569182905,64.6614335945325,2203.851119452827,2081.361401512438,0.35182433856088796,5.0,323.30716797266246,2.7139540768079424,68.46315405564546,2.8581825328523838,248.58073135520752,94.65910982326525,89.25903050147292
40,8.99673052080079,0.12115540652384256,9570.64745391823,3.5,34.25100606601232,3006.910873568418,293.5597118087735,41.83620181653293,40.24474143014847,2392.717165427981,2098.463446062645,0.08274262499047057,5.0,201.22370715074237,0.4510322677054377,62.37825728806487,3.0962930061686125,258.65750680688774,53.8568271905628,110.60362647900503
41,15.46325524214881,0.19178460560325708,10525.891537186802,2.875,24.870854602560023,3199.8428957408505,307.888373057802,26.264528796837496,55.150107196396206,2432.828456992509,1967.7081368293643,0.1782668760479811,20.946640935300834,1155.209492986262,4.544161103199938,67.83240223944313,2.8575113328373485,312.16967881332005,1111.9923188932012,374.0172751192906
42,8.770276038391662,0.09351465726711908,7311.67360569659,2.875,41.50801912067449,3245.8279225950128,259.6751040854489,42.12198000669207,161.98873203379853,2636.303635334719,2292.158432207456,0.09449681632219992,5.0,809.9436601689927,0.5217911635614493,74.33090201725499,2.9145141532672914,236.13852722052738,137.87657512665916,142.51564370817346
43,6.5820860081523405,0.17649020889576414,9618.021250146943,2.875,24.64531723168256,4525.315036003015,294.27031875220416,36.37471471834825,429.6249688215077,4126.344926538314,3807.7820968534616,0.09537669092881586,5.0,2148.1248441075386,0.5271618835157277,95.13270196867282,5.677529718325195,259.20737438498514,228.65217809947217,166.00465141081386
44,5.467909152936666,0.222078431032895,7942.237295748939,3.5,24.795470244391144,3946.1528485800995,269.13355943623407,39.42600975987827,190.67064713805854,3445.8052581216007,3245.9075864298584,0.24029889860535347,5.0,953.3532356902926,1.581533723312186,45.988683818106345,4.175564697657332,243.50390668080158,-9.57969947492407,71.73941113417897
45,1.684515540878056,0.05,7741.05905008877,5.5,49.61881912896979,2610.8336344503746,266.1158857513316,25.595243155001185,91.35904470095505,2023.3986084397425,1786.0884128139633,0.26593402540213434,5.0,456.79522350477527,1.8113744018236038,75.34620988425631,4.381390289428968,241.7219649027113,137.01048267509162,114.40641940256207
46,3.597200095495114,0.11015523722647616,9325.489906230008,5.5,10.695998814787792,3697.2038227456037,289.88234859345016,27.83944126178716,213.73209882797127,3190.861577508502,2750.0422111866246,0.0730763555910542,5.0,1068.6604941398564,0.3941871436466736,84.37355391981065,3.893594789469197,256.14908620594673,169.87961432480103,152.66078682827236
47,4.6616116176236275,0.178853606359027,8978.48431762013,5.5,58.562119730751284,3898.577398797428,284.677264764302,39.77782574602708,102.79407876756137,3626.605633758846,3302.918381051463,0.032721713958138686,5.0,513.9703938378069,0.16914305118657622,77.90172862487694,2.214994569278433,252.4539862273879,138.19309852811742,149.24036587819663
48,21.26626950551351,0.13984773069785036,5635.411764523626,4.5,55.72677696590616,4412.119230817013,234.53117646785438,27.413215966206394,85.1419364691251,4024.8808040258004,3718.9839265230885,0.17246653623117894,7.898084230815668,672.4581858079064,1.6460404850660133,94.64797754150301,3.815966376258646,227.74536870734147,522.3584080182818,271.6246063658543
49,10.41886692040505,0.16855729366856542,10214.810524588844,4.5,45.397062260678766,4764.432549254699,303.22215786883265,38.705650336792985,58.939404007866834,4082.9949309225194,3943.163045506508,0.1479061329921291,10.304464910936808,607.3390204705921,1.7886430449717388,73.88482005362214,4.358343691605877,279.6979105682022,484.29261731376147,231.94172460300524
50,1.2673902242392865,0.11980074066420897,10070.137031221177,4.5,41.22040792601352,2687.924646537705,301.05205546831763,24.062897548318034,36.54472871527573,1971.0738188803946,1864.6625562983454,0.17893781766006664,5.0,182.72364357637866,1.089671425468835,72.23172836721082,2.8172804207687108,264.2910417376806,97.38238384183279,112.19967982537919
51,10.217316423198293,0.154329489373645,7061.655947735706,3.5,57.968939895820526,2851.3139910317295,255.9248392160356,41.78539370133335,108.64232176395421,2568.933971402387,2083.4598959275677,0.07378944655447696,5.0,543.2116088197711,0.39834013233790344,83.88494320520014,4.272261333728901,233.51489960969494,188.2305583686992,166.3600905160593
52,5.027474243776315,0.14221613823039603,8593.705300156114,4.5,18.378490053608008,2493.9377128683072,278.9055795023417,25.139813481851927,168.41695707122528,1722.5056614290725,1471.7111945143358,0.21679844107251986,5.0,842.0847853561264,1.384050898463638,76.48970722427025,4.063468967883263,249.82110390002478,136.0492176149477,119.89951410175692
53,3.754961378063301,0.20838910308299036,8741.045279424108,3.5,12.422273082686402,3312.7841127144147,281.1156791913616,39.418399501436184,137.37316622967293,2915.490542005249,2574.2053171654475,0.08898870411393922,5.0,686.8658311483647,0.48840561491756707,69.14386892579293,4.981632035850936,250.39885840915866,98.74219904858609,125.78101600154613
54,13.621865905988168,0.16272104216506064,8391.01064873586,5.5,21.412569514934134,3873.0866995570677,275.8651597310379,40.005047469168005,106.40222173335377,3275.6984563186356,3143.8124270437215,0.1474629339224958,5.218193143971948,555.2273439523696,0.9025873464216687,82.74216059379569,3.165773589989105,247.85817669371013,185.66412249618455,148.51045425492362
55,20.71793028114763,0.1668801331037601,7174.54226923187,4.5,52.49638360721065,4289.867613271282,257.61813403847805,29.4258254525634,69.6444596476144,3638.772525697273,3265.5268114080545,0.3558913872489377,15.382927755110197,1071.3356913029397,8.49956496586586,65.21207560175033,2.6219112141794185,268.70230704596,737.2592877597274,240.46658453307
56,18.751619445552933,0.12940615169387662,6992.564948092922,4.5,9.941534936683066,3439.2391810859817,254.88847422139384,39.65621253667781,241.43419544859356,2752.0714403032516,2279.0447568208674,0.08105872872797268,5.0,1207.1709772429679,0.44104363931244983,65.8323427197101,3.2106975125019637,232.86669312024168,100.17088133210734,129.8941808703162
57,3.192430301630912,0.1256196887963753,7961.668893512832,2.875,40.637182764675416,3244.1219813961247,269.42503340269246,37.08353810666845,51.743274587736884,2476.6721600605665,2146.4060588615985,0.09377954582161852,5.0,258.7163729386844,0.5174206888902393,67.0800896735158,4.648456794530899,242.63410962401855,93.96897062520367,125.26958683685928
58,5.423750900442165,0.12837209060901894,9759.093528889047,3.5,63.744500906713355,3621.406393798992,296.3864029333357,30.689265150458095,276.1163489555108,3233.6546649816987,3083.2085360315345,0.06491988851635677,5.0,1380.581744777554,0.347135065178206,95.29603740249611,2.0372752953264293,260.43807035406866,218.85474174022585,171.07604344697026
59,10.290935213723959,0.16972260711891485,8815.400231891648,5.5,55.91898125490221,2831.8856786959814,282.23100347837476,26.931562527390334,66.56815998043659,2116.7818059650485,1784.0931949756578,0.0972443472611341,13.579749766245472,903.9789549337249,1.4628016287464198,26.684754660214296,1.8452994276551742,273.56617836327655,90.47422434423783,119.58116896117616
60,19.600304995736394,0.12895077595898685,7444.078501870841,2.875,37.20095858644101,5171.630977355819,261.6611775280626,19.29899446661937,81.29234137748894,4892.618835294094,4486.0799500522335,0.27653890783125157,9.857197651160734,801.3146764835404,3.767852804225364,80.93398252144414,3.5715162231452906,252.8516319508356,547.7925388255328,228.26209284179302
61,4.576002324961919,0.16448874284482065,9157.548065972518,2.875,11.563890920051971,2213.8711783055533,287.3632209895878,37.79720037839755,45.90489918868165,1590.8466344933977,1328.2800198637901,0.3238269720859182,5.0,229.52449594340823,2.3945534634396317,75.51407721300333,3.1459285657806753,256.47003412316485,121.82241961018661,99.54492815081345
62,6.137030684642352,0.25377003993227193,4000.0,5.5,54.55691680559975,3647.7924631165797,210.0,22.481577829103557,99.37278490793918,3002.605825408188,2550.670726231601,0.1622092154507216,5.0,496.86392453969586,0.9680759494316843,49.7869431114282,3.5061823145405477,203.4680759494317,47.20873511266359,102.50021271150236
63,2.4440708395958453,0.1935562351715846,9723.148550558155,2.875,41.54279645792379,5118.884975383711,295.8472282583723,35.76275359553046,323.8401295759675,4512.251030662919,4152.777849319973,0.1458822572310694,5.0,1619.2006478798376,0.8539928345216967,79.64590168704004,4.256249416988692,260.58547834010324,144.53575190862318,130.5271847899087
64,2.233999274558481,0.13369882339160793,5390.429331832851,3.5,14.436247835335742,3505.439875647998,230.85643997749276,32.892414271342005,224.19192000385706,3154.0510339669063,2694.351466651225,0.05670576863403586,5.0,1120.9596000192853,0.3005727515017835,82.13627987747299,3.057944523104918,216.7048660698303,197.4043655870355,178.7654342965102
65,16.651924950628704,0.21006069610819725,7456.338587895301,3.5,13.256007950107946,3347.968771998804,261.8450788184295,40.43314220350556,324.6467569795419,2624.142883789682,2274.740759290747,0.11192012030877496,8.14496448927392,2644.2363071563095,1.0264666500501443,83.844588470361,2.0015953352555034,245.95226375218795,442.25162301440537,246.5843100090329
66,28.68114759119312,0.12959623134892242,6320.495158060784,4.5,58.93910188844917,3214.0436617516584,244.80742737091174,32.583636004081086,225.363360859087,2912.728583729421,2760.2133949274917,0.04367649555503103,8.49456414308943,1914.3635243197245,0.3879570075984822,35.22257905432576,5.135585245759955,234.82931894592988,74.202515186596,121.84697844094975
67,6.875675397884106,0.05,6057.977786418642,2.875,45.47521472453239,3355.686654590074,240.8696667962796,32.36441770922327,61.378777812633096,3123.5057796775754,2899.6290952355,0.24659619457706247,5.0,306.8938890631655,1.6365451401563014,95.49584117781657,2.702217370048979,224.7163230043427,253.59217688252858,160.08389863170078
68,20.15662256947157,0.09959568445412978,9741.240181067778,4.5,54.44006076173831,4598.278779741224,296.11860271601665,40.85496563430637,113.90543886451277,3967.7997853740767,3787.081806073094,0.020250161982581047,9.939380487941328,1132.1494965203321,0.20543392980873254,63.933949429727384,2.652770302390322,272.46628696033986,366.0008950807554,228.50372078636778
69,10.608292695774537,0.0564604039487072,7298.448198032163,2.875,57.22281841580697,1730.5104709363945,259.47672297048246,37.68046423267294,79.50665244445455,1245.2250417967543,781.6944427100094,0.3887968304358927,5.0,397.5332622222727,3.180580645524482,85.29851620129764,4.382976010978077,238.6650626258461,189.56989713252815,109.22152343487284
70,3.8762967244531814,0.13242432579793456,8519.755822596073,3.5,40.019251714706044,4726.746961037061,277.7963373389411,37.52924765746223,430.2902251523138,4017.288149061855,3613.128122146862,0.15055635786262767,5.0,2151.451125761569,0.8862046470962357,86.11610671023429,3.1924087031667856,248.58376287305697,188.86508197643371,147.13507126366008
71,10.605742561496045,0.15092091895947757,7929.619131681224,3.5,36.97699569828231,2360.834278039884,268.94428697521835,38.75414071846821,56.97252208164289,1930.7959934049286,1560.2366458409263,0.16864999355905122,5.0,284.86261040821444,1.0143128008050983,61.84954371571061,3.4492881183721513,242.81050411761734,67.41978767838529,105.88219556909819
72,34.39931207865813,0.23382186561376414,8715.561240834682,3.5,32.10393497797545,3286.6781366124683,280.73341861252027,22.715423014343152,303.3715074046542,2985.7109835078404,2765.3244556551917,0.3430861104753378,22.64491172032688,6869.821003640887,11.826729471463238,84.90689928527325,3.8862320992482546,305.59462118062726,1643.81233648151,413.3104174348012
73,7.129021306863077,0.16634636868820812,8115.232836590383,2.875,25.749008916302678,3156.6044637610703,271.72849254885574,41.05430943989585,303.1910382435048,2454.7391482791486,2281.121239459063,0.09445366902424013,5.0,1515.955191217524,0.5215280626053135,69.21760138631463,4.366866482487996,244.17385642850914,108.5341244165455,128.350647139555
74,35.32686263897911,0.13904497355955678,6075.511663717146,3.5,32.33737380808786,3970.8426158165757,241.13267495575718,39.89975035210882,641.4275000461167,3441.4968368325326,3038.9164016369677,0.12629720002813474,13.134894283871397,8425.08240387366,1.8986988162028469,43.92934230992764,3.2332314454545825,245.4910511630528,358.75645739659603,205.3569213904661
75,0.5380815749088899,0.19147027905917446,9494.40022917071,2.875,51.33726072088876,2221.500518493002,292.4160034375607,26.86653497138802,106.93816026025502,1907.983043058789,1618.3198647071572,0.2690371881536732,5.0,534.6908013012751,1.8402907489641493,92.51612888291669,4.715961604731439,259.28429304067123,205.81793266325212,130.4086894665582
76,16.808799085307513,0.05,7259.365125258031,4.5,41.70771213684737,3869.7381328655542,258.89047687887046,33.04735621060639,262.39676478386116,3237.507733713687,3047.191912853435,0.2535572793546274,5.0,1311.983823919306,1.698435343091926,63.3743255547564,1.7913601210121555,236.79208659567223,82.42977667969183,99.8878481672675
77,8.061076176299729,0.1617807279054283,5665.127152010373,2.875,57.98130423747138,5119.447698629482,234.9769072801556,34.68554169897895,920.872388612251,4612.779515535782,4266.130724269671,0.15732518563114006,5.0,4604.361943061255,0.9334858254414963,62.18259805892919,4.107829789562462,220.08475734554523,109.74216810073548,119.04438523657306
78,5.479383800833548,0.18854325969434835,7357.827258551131,4.5,32.82928080523451,2409.4607963257517,260.367408878267,33.92402572478614,90.54859414280742,1846.87300698156,1730.7394661261792,0.14653311703985064,5.0,452.7429707140371,0.8584571251329245,68.95401197944916,2.828377953585874,236.93672971064424,109.11385842361014,124.18919967277127
79,8.099163433545773,0.07607068771100792,10251.139685951466,2.875,41.997016408250225,3651.7649340883163,303.767095289272,37.67087973254828,43.46551225730225,3175.225931164367,2944.7578295130656,0.3411706084266523,5.0,217.32756128651124,2.5892142559779723,79.08355087991082,4.597817053286393,267.60061111549265,128.81637565149373,97.35136159159367
80,1.0125086725051986,0.20718770216034646,9275.33261317024,4.5,43.35322297315137,2970.4142577627126,289.1299891975536,46.45093425464947,32.9829899619088,2273.188867471909,1985.766069635455,0.10850744229180549,5.0,164.914949809544,0.6085710959636703,74.14094383766846,3.613635583064436,255.86189722766608,115.43876449148729,129.1636237535015
81,5.931802395835836,0.1669248203747207,7477.021798388211,3.5,41.13504108915423,3840.7097649544285,262.1553269758232,43.65413382138263,262.4786178984574,3142.9721355445986,2983.788801900836,0.1259567737053443,5.14322873442565,1349.9875697476768,0.7411804555510934,83.22100387060756,2.961675734392479,238.36947027549732,193.6534135666129,156.94629557316279
82,10.560414944699348,0.12923560430495992,7476.113443522357,4.5,47.347491292788916,3515.318221932602,262.14170165283537,24.50224645254875,32.90023608406848,2889.68492883797,2395.823137801634,0.2071278230727267,5.0,164.5011804203424,1.3061850816762186,54.90765950207012,4.030272874417306,238.56731951689977,36.63396263870857,91.24207709493898
83,32.39143528317222,0.18163909330531425,7517.547423173926,3.5,21.29627422898915,2986.8104727645523,262.7632113476089,39.97655992244839,110.18323554987566,2723.569646326675,2539.930700490829,0.13635839499817615,5.697249274159455,627.7413587610694,0.8995245978251232,63.86420444353898,4.214550677765802,240.31812201496302,126.17781816478856,130.75844962637265
84,4.400551094038413,0.2635346428902198,11115.121975341262,3.5,36.692371542564274,3890.2978278968594,316.7268296301189,45.63146655628328,210.57682473077386,3186.985510754418,3034.844258737112,0.10952552555347667,5.212833548101516,1097.701936409271,0.6411612114679304,73.260043915177,4.013515298286911,274.8244648351344,111.47359333602839,123.73914652769255
85,3.2920365884525546,0.15909331275292476,8572.90317834733,4.5,13.83658895726747,4943.478487829394,278.59354767520995,38.09446816551362,172.11113974752496,4340.870699509648,4159.456749954889,0.20548765296519883,5.0,860.5556987376248,1.2931667777017095,103.46830938988059,2.6762430082935516,249.522198561175,270.1224045602217,164.7285287864327
