well_id,permeability_md,porosity_fraction,net_to_gross,thickness_ft,well_depth_ft,tubing_diameter_in,choke_size_64th,well_type,completion_type,artificial_lift,reservoir_pressure_psi,reservoir_temp_f,bottomhole_pressure_psi,wellhead_pressure_psi,oil_gravity_api,gas_oil_ratio_scf_bbl,water_cut_fraction,fvf_oil,oil_viscosity_cp,oil_rate_bbl_day,gas_rate_scf_day,water_rate_bbl_day,productivity_index,oil_price_usd_bbl,gas_price_usd_mcf,daily_opex_usd,drilling_cost_usd,completion_cost_usd,total_capex_usd,daily_revenue_usd,performance_index,oil_cut,profit_per_barrel,production_efficiency,economic_efficiency,ranking_score,drill_date,well_age_days,production_months,days_since_workover,pressure_drawdown,total_liquid_rate,productivity_factor,depth_category
11,0.4648675345999612,0.17854452553465835,0.9299427977261226,88.50133716037719,9083.572036741658,3.5,40.323193657134844,Horizontal,Perforated,Gas Lift,5392.908424999667,212.21960764317836,3938.8075086410945,3151.046006912876,24.203390307587743,594.8262191444257,0.028246605536735605,1.1089223932871666,100.0,1.9500000000000002,1159.9111273316303,0.05668189525096784,0.003450119447094524,84.9378221453044,2.705128387524771,379.49571146505804,1187836.5695310468,695983.7254744675,1883820.2950055143,-210.7292497641638,42.30016220338211,0.8116892964217626,9.650216174331957,0.8126892964217626,0.12968816511546938,27.336703807827885,2018-04-27,2441,2.4670373359211353,479.82406306470307,555.2828455252948,6.159991097641441,0.8299955340161644,Deep
12,0.4637939741623569,0.20677828200902995,0.5991164675995038,92.919515228272,7440.750271862349,5.5,10.449388049301053,Vertical,Slotted Liner,Rod Pump,4859.666458012175,190.00964515932733,3424.224635139466,2739.379708111573,31.67828985675783,635.9631473574727,0.03450240884385514,1.1095394472103621,100.0,1.9500000000000002,1240.128137347072,0.06968388961081015,0.0023270223092464693,88.7391438521145,3.6087396537746783,338.40114270233585,1263228.3044387274,545061.3049431388,1808289.6093818662,-160.88451260570648,49.22522842710416,0.7699839410409658,21.771007868383776,0.7709839410409658,0.32810805318829334,26.680590640384168,2024-01-25,342,46.4426808637895,326.44123791709427,625.4974132040134,6.493639983712335,0.9590252118343259,Medium
13,0.9411781650729826,0.19770008817466012,0.5627959756410168,119.74535056928369,10590.445776850109,3.5,14.888184526929756,Vertical,Perforated,Rod Pump,6039.536680316816,215.64156174615624,4134.0524106075745,3307.24192848606,35.27221928857786,160.42275439483237,0.022004781053018813,1.1024063413159226,85.25348535409381,1.9500000000000002,312.82437106992313,0.04387473307370003,0.0067488168213888115,66.47613233925897,3.567573429111958,369.2640506285417,1914825.0197235055,508277.29037854256,2423102.310102048,-238.51956865277901,34.23935216191295,0.8533014596465412,-6.951488047497447,0.8543014596465413,-0.0960087747017113,27.907595189201523,2017-05-20,2783,25.7499623017201,972.0076390487438,898.8948229897724,5.859592860040652,1.8607100622299346,Deep
14,0.10905910045854894,0.1825695625652899,0.8611225324553804,14.538991957881475,7400.545721578096,2.875,39.28397420122382,Vertical,Perforated,ESP,4912.494595445183,239.20804033981267,3097.290375811769,2477.8323006494156,35.89098081472042,526.6018669878359,0.044046358148458885,1.1078990280048175,73.41912999418277,1.9500000000000002,1026.8736406262801,0.08984777585591089,0.00016786174968362572,79.7536561069201,2.644596404995936,388.584021719172,1243197.8884652434,503678.2833174235,1746876.1717826668,-230.3487259722924,38.16110205351778,0.7063576123436075,2.6795847698390256,0.7073576123436075,0.035168410336890554,23.879885960806508,2023-01-25,707,15.254208225075928,30.0,996.4551203925503,7.078564503391023,0.19910872264481286,Medium
15,0.13166388553290884,0.13423653776798272,0.6222178500188911,39.630702257525236,8337.027088627829,3.5,27.21737177766886,Horizontal,Perforated,Gas Lift,5175.989319014184,191.5840504207323,3647.152873036075,2917.72229842886,33.56725371987075,168.26014973553796,0.020041363288718642,1.1025239022460331,100.0,1.9500000000000002,328.1072919842991,0.03987986540359459,0.00029447802236324156,81.32454216642302,4.265036001673077,371.6413369986929,1655430.355371831,261569.32112142543,1916999.6764932564,-211.6590903614435,41.70354309674192,0.8663909114085424,7.2108750635479675,0.8673909114085424,0.09895417749028272,28.8907499876012,2024-10-14,79,18.04141099194982,30.0,666.1715594757452,5.7710661124146565,0.1767410414301767,Deep
16,0.4211051886489826,0.18794846102466337,0.800243235883806,53.203619657172815,9398.886247809634,2.875,48.833715302769086,Deviated,Perforated,ESP,5454.825854596784,239.19959326388778,3695.709155328649,2956.5673242629196,38.16655824876739,406.8350693008902,0.02986098094479463,1.1061025260395134,66.03773034948718,1.9500000000000002,793.328385136736,0.060021143029495044,0.0024545182295611736,70.25821824896035,5.359738644682254,407.73162872908784,1527082.152843271,574515.0864284817,2101597.2392717525,-266.47607033987447,32.51827276784865,0.8009267937013691,-9.997884975867875,0.8019267937013691,-0.12505582050590758,26.24298175559402,2019-09-28,1922,4.121051612643376,169.2440569640683,849.9790568353374,6.242766250991513,0.7914607213607682,Deep
17,0.2683626038987047,0.1113587392731214,0.8493257691553633,118.46341140959302,5872.451400600452,3.5,44.528332321148625,Horizontal,Perforated,ESP,3957.166248312108,153.69112833951297,2836.08572079075,2268.8685766326003,40.54284604654249,109.13230777919655,0.044109858355571664,1.101636984616688,98.88847311066068,1.9500000000000002,212.80800016943329,0.08998328370884752,0.0024785424082347826,67.28228042607125,3.4863951404129354,373.3073233774099,666482.7063593718,513416.64159958437,1179899.3479589561,-241.3649437689392,33.50541276439045,0.7059342776295222,-7.0479853682931495,0.7069342776295222,-0.0962872226911962,23.4699549578183,2017-03-19,2845,47.499427159975845,309.24108137212835,461.5528194693402,7.082809371405325,0.2988452123821181,Medium
18,1.011730508649365,0.13815906966299954,0.8417691738150261,58.08544331422145,5358.786782028836,2.375,55.353844327434786,Deviated,Perforated,Natural Flow,3696.9511578209617,159.469753886268,2636.1974655596355,2108.9579724477085,40.87710036367464,100.0,0.03385985771886876,1.1015000000000001,93.26986944669841,1.9500000000000002,195.00000000000003,0.06834065920834308,0.004815033375273089,91.09520665775973,3.9040168706190137,267.5455814635822,1022999.3384946596,542834.2050660725,1565833.5435607322,-89.14864519118001,63.907562400208384,0.7742676152075416,37.04048157703357,0.7752676152075416,0.7060720457780566,27.951556086059593,2022-06-17,929,2.8467214220825454,60.44661579342131,444.5951659578327,6.457713643293879,1.3977974582466957,Medium
19,0.29801568235315007,0.12573182260854482,0.6601146282204166,93.05401092360623,5711.515528144858,2.875,46.77959829347662,Vertical,Open Hole,Rod Pump,3808.8529675412624,147.14275471158055,2651.881162822071,2121.5049302576567,27.113569530657387,216.650345816238,0.01376409723149734,1.1032497551872436,100.0,1.9500000000000002,422.46817434166417,0.027214546044744697,0.0016592802076774702,77.27495875732053,3.567614780652262,320.120311477323,753036.5521232084,428853.7805916295,1181890.332714838,-167.92693819741146,46.279262063363184,0.9082393517900177,13.369959754744748,0.9092393517900178,0.21300364989188914,30.49527919916628,2015-09-28,3383,31.780634787949374,49.21188156623345,522.1629767956479,5.505156195874443,0.37470054908190703,Medium
20,0.1799837348121891,0.15409370696931612,0.7601806475719296,13.277425281407753,9893.876155140773,4.5,32.07614033384829,Horizontal,Perforated,Rod Pump,6303.5091538371935,231.09530246149274,4514.918484725408,3611.9347877803266,32.726759216569626,334.2608992758004,0.006495483803200525,1.105013913489137,88.56223974476104,1.9500000000000002,651.8087535878109,0.012748991535274003,0.0001856297574604306,81.35967750711738,2.9291322640742594,361.6650776697385,1754308.459828259,461554.31210229086,2215862.7719305498,-201.10447248071947,43.461822886301846,0.9566967746453299,9.329616828934613,0.9576967746453299,0.1315610733945844,31.70811776412586,2019-03-24,2110,21.80858860220354,278.342910323659,738.0058101389195,5.226316118330701,0.2773436089139257,Deep
21,3.199721183737195,0.26573292833367546,0.7743757987494423,32.781815967013074,7172.21278116133,2.875,45.68613085408821,Vertical,Perforated,ESP,4657.43821402225,195.54571834013527,3135.4451602811296,2508.356128224904,44.5581028950155,245.44612293415926,0.006458906024928357,1.1036816918440124,61.9823149707691,4.067169415111844,998.2709642555943,0.02644021345343154,0.01187367848888751,66.77923988172073,2.043391777758387,398.26298271479106,1414446.6170380227,458897.5063496827,1873344.1233877055,-124.62064202310461,67.58658798495878,0.9569406265004776,28.56673367179019,0.9579406265004777,0.7552015987357108,36.31105078470113,2016-07-03,3104,45.59906225486961,30.0,745.7533514040788,10.89789561428607,8.502712800057791,Medium
22,0.5895702522622154,0.05663674037041258,0.4288890868633526,103.7061898194558,11837.298928502378,4.5,23.42134575830344,Horizontal,Perforated,Natural Flow,6941.053065131041,276.20084575223564,5205.789798848281,4164.631839078625,42.157177500590976,158.69641951069454,0.02124798778995112,1.1023804462926605,46.38906502839222,1.9500000000000002,309.4580180458544,0.04233302546558363,0.005127883098705157,62.80715533477806,2.9353812135237076,331.6981400019215,1937773.4142777217,602162.2984073039,2539935.7126850253,-208.31580984655818,36.03014668078962,0.8583467480669925,-3.234858256238886,0.8593467480669925,-0.049737321730904935,28.199300736116417,2018-02-11,2516,12.561987794419373,82.99008268866527,578.4210887609197,5.8251507168977374,0.3339133730749374,Deep
23,0.7905258766714607,0.18431300951872567,0.7450874312333253,36.32669484185466,7153.628602013917,2.875,25.15355593157991,Deviated,Perforated,Rod Pump,4306.570144301939,151.6940818712634,3229.927608226454,2583.9420865811635,24.017124388151487,216.65306719282063,0.012026762208807678,1.1032497960078924,100.0,1.9500000000000002,422.4734810260003,0.023737649637106808,0.0019394355757287938,69.30550225507889,2.386433295238615,334.472122321666,751955.3559317925,462124.01633969066,1214079.3722714833,-198.31818814278637,39.80073304522752,0.9198215852746154,2.6172468992920956,0.9208215852746153,0.039907538762087885,30.32098676820961,2024-05-03,243,26.008080725086533,126.8700565071011,358.88084535849475,5.435836301526816,1.4570420343174588,Medium
24,0.1777578089230018,0.06936420644051741,0.8402938401724659,42.17150353320853,8276.826954795555,3.5,52.183168955564426,Horizontal,Perforated,Natural Flow,5030.934449520523,207.6409731842228,3486.5283694280297,2789.222695542424,37.811839202817616,431.8515253742466,0.002411674330282651,1.1064777728806139,79.14644438307886,1.9500000000000002,842.1104744797809,0.004714129174241149,0.0007192913707453962,73.75978612610002,4.863281662447294,295.349972212047,1013527.5469196492,708266.0322109797,1721793.579130629,-147.42296883785966,48.41731785510445,0.983922171131449,15.431274005702797,0.984922171131449,0.2664618413188196,32.93539047609215,2016-07-21,3086,23.67074180338939,147.91919542614224,705.9170051724068,5.081702664091458,0.12330029354549145,Deep
25,0.42871289885919217,0.12640340671052833,0.8579603848759022,117.22371557235572,10313.164928851813,3.5,32.9994929184886,Vertical,Perforated,Rod Pump,6916.443534326798,193.8627658496587,5187.332650745098,4149.866120596079,19.174198005001518,324.03611490777246,0.01608588123937902,1.1048605417236166,100.0,1.9500000000000002,631.8704240701563,0.03188025859009141,0.003902490054875579,64.3577999318265,3.4079122448614085,366.2322529952125,1956225.194699149,543086.2419015038,2499311.436600653,-238.58118417279633,33.62421671931302,0.8927607917374732,-8.173046416990426,0.8937607917374732,-0.1138144889909411,29.04180242201265,2023-04-22,620,34.03472287035476,234.7591283702903,576.3702945272335,5.60060370669437,0.5419077091654806,Deep
26,0.8255854538575212,0.2044475298483683,0.8265392635407052,19.873214139341584,11009.139332238685,3.5,52.709299069027736,Horizontal,Perforated,Gas Lift,6876.672026882854,236.43944596948964,5067.766015818914,4054.212812655131,35.37547921648296,432.55893282164345,0.035273830345565534,1.1064883839923247,76.22857010226417,1.9500000000000002,843.4899190022048,0.07129888256230124,0.0016077888081377158,74.90155191349616,3.2232645367622634,399.1286966391765,1595514.0435212778,372431.73400042683,1967945.7775217048,-250.35187926482268,35.21516986333287,0.7648411310295631,-4.1441779217914405,0.7658411310295631,-0.05295361515998248,25.374399654574482,2015-12-25,3295,4.196480901763763,78.88784441539838,662.7940065834646,6.537303316789615,1.6878890671991427,Deep
27,0.23373233861004913,0.15321400095477314,0.752934651800275,24.25943141518668,11092.255364954597,2.875,54.055652925423594,Vertical,Perforated,ESP,6187.973103501268,241.88011814194354,4401.906550472677,3521.5252403781415,50.0,221.51788064631899,0.03618902043582364,1.1033227682096949,37.56410102742785,1.9500000000000002,431.9598672603221,0.07321821200206118,0.0010301041261625522,58.114948119315,4.211323059830245,425.012425421068,1690317.8038393087,487145.3706748043,2177463.174514113,-309.8691540384891,25.63846788898969,0.7587398637611757,-25.90303459356207,0.7597398637611757,-0.3108273276864485,24.411557608334338,2019-08-01,1980,10.108089111097678,170.73274888364904,754.737702445047,6.589871771522011,0.35811066750961423,Deep
28,1.0758520210230285,0.09611276110353469,0.8407640609541197,11.890990230625107,9812.549345889714,2.875,56.02349090903189,Horizontal,Open Hole,Natural Flow,5774.94583483844,193.06440215815095,4051.965665249805,3241.5725321998443,27.41685826184811,855.7899097499854,0.008798155660248988,1.1128368486462499,100.0,1.9500000000000002,1668.7903240124717,0.01730867060708806,0.0009665252490194577,63.79952577530128,2.6025991177152896,310.9370384799639,1695262.4627375982,434832.48778435844,2130094.9505219567,-182.18477099319975,39.531857278967166,0.9413456289316734,2.672310893471546,0.9423456289316734,0.04383133519033337,30.980868890797936,2019-06-26,2016,11.084546544363942,158.46872425384322,760.4891971155612,5.311545021066751,1.034031082793413,Deep
29,0.40526107784393955,0.11423481453700157,0.6845556935509644,120.30621601477745,9536.093788717193,2.375,59.33157320710761,Horizontal,Slotted Liner,Rod Pump,5761.56208498978,185.5302965650663,3998.5240489638063,3198.8192391710454,28.325415636067344,128.18730697956434,0.02619035215664906,1.1019228096046936,100.0,4.006411022202454,513.5710395893761,0.10775125101388472,0.0030288695994288776,81.70911248276875,2.8865087695963583,373.21614734855865,1629620.0719083573,280561.7530179976,1910181.824926355,-44.373431173628376,85.18782791083827,0.8253976522890063,45.12451369028381,0.8263976522890063,1.2541519435172894,33.78041399909646,2018-09-19,2296,35.693085477559414,142.78034246288357,802.7776885276771,12.44593629906959,0.4629492406656779,Deep
30,0.5519604726498764,0.1839798874467338,0.9154148981156598,83.49467789357922,8888.790423801775,2.875,32.13517234874459,Horizontal,Open Hole,Rod Pump,5700.579485979542,201.8828679111592,3852.195367730421,3081.756294184337,41.11223825258288,506.6686128217182,0.008894370781825017,1.1076000291923258,70.12433271365263,6.200538732746859,3141.6183584681853,0.0556447600190329,0.005431665883933004,81.03790520277894,3.554457815398897,379.6371032014466,1407664.3566449545,659947.0940113789,2067611.4506563335,134.00831675631025,130.83575779677085,0.9407041947878332,57.697145600870066,0.9417041947878332,2.431495976833889,43.619089157414365,2019-09-09,1941,9.889518727356784,184.13903347513786,898.2875372525314,16.90097306824863,1.0154962563317025,Deep
31,0.4048285215066863,0.11348166841414316,0.8429412930016473,82.0639028889865,9167.541614249956,3.5,25.856541825983776,Horizontal,Open Hole,ESP,5731.222136183686,194.6872729526621,4176.051253247908,3340.8410025983267,22.657587878322833,866.5031744945019,0.04186172809880523,1.1129975476174176,100.0,1.9500000000000002,1689.6811902642787,0.08519676855609368,0.0025160912755142506,71.08123234613133,4.323015193138785,406.11097833042635,1317741.962835252,570314.2542220004,1888056.2170572523,-260.1980577983969,32.62157565434957,0.7209218126746317,-8.105892280228016,0.7219218126746317,-0.10179495959236821,23.904544908310537,2023-11-15,413,27.954112902875902,54.06498112742158,599.9671935718306,6.9355621879267835,0.459406160422096,Deep
32,4.710024414285001,0.16082292947909874,0.6995565428556275,32.0374915886446,7173.2214255071995,4.5,40.60312980927038,Horizontal,Perforated,Gas Lift,4261.730324136616,167.82584814823826,2767.242585156857,2213.7940681254854,29.93795976091969,459.42251268898127,0.03596642153647821,1.1068913376903349,100.0,9.601270553421275,4411.0398426595275,0.3582063877423373,0.009536730226205742,64.82235690923046,3.9013480361350306,416.0435798265243,1008698.0140058586,553320.7317899313,1562018.7457957899,223.54240839690732,143.86801345581708,0.7602238564234786,48.62150794211923,0.7612238564234785,2.888778311260223,43.92205919215249,2018-09-24,2291,11.116459563544824,30.0,784.1993516236571,32.38340190444747,7.5747992422339,Medium
33,0.7289994381172695,0.15227859199519067,0.7088633082039187,10.984937942799053,6772.701674866539,4.5,28.785655712507143,Vertical,Slotted Liner,Natural Flow,4280.984876942723,183.71447629444214,2872.1492091596,2297.71936732768,39.77152910065402,277.9599169409046,0.008222270573831918,1.1041693987541137,83.29582162454135,1.9500000000000002,542.021838034764,0.016166335436785383,0.0006172034932030588,64.72596448473989,3.698660114012706,280.51698689799724,1190214.0355574824,516540.3660299704,1706754.4015874527,-152.29660159949142,44.46547011529523,0.9451848628411206,8.957457582531617,0.9461848628411206,0.16285300286475235,31.456074212529618,2017-03-08,2856,41.496372653946985,30.0,695.3381882926692,5.289970149331854,1.1101100800178294,Medium
34,0.25658481097424085,0.11741998261970914,0.7473886866928399,10.0,7994.938313883572,4.5,41.660153340813046,Horizontal,Perforated,ESP,4728.176546259883,212.43119502331584,3546.1324096949124,2836.90592775593,29.925713218484773,230.9464722822358,0.020146609595508375,1.1034641970842336,100.0,1.9500000000000002,450.34562095035983,0.04009359869788797,0.00017378777254947918,71.26731754058686,3.562494188188813,393.2251267008808,1332013.3746825096,361798.2431307562,1693811.6178132659,-252.64950383942448,34.541550011807495,0.8656892693632775,-6.829740261710995,0.8666892693632775,-0.08857947513924229,28.303003451942395,2018-07-08,2369,45.28271636101301,45.78363606069937,394.01471218832376,5.775743562045055,0.3012818404507671,Medium
35,1.681960065687278,0.25719720446626626,0.7785001990153606,104.2147729119278,7744.723066212608,4.5,47.512808308054176,Vertical,Slotted Liner,Rod Pump,4873.176638904123,181.4060852832227,3654.8824791780926,2923.9059833424744,33.11224010231223,744.0122413339304,0.0047723626788978325,1.1111601836200091,100.0,2.9084989236831538,2163.9588031268277,0.013946957708494474,0.012280810325527814,81.44518491645292,3.82018868442142,346.3365233298503,1101926.9424402579,451638.2860444563,1553565.2284847142,-101.18655972791234,67.87444571325719,0.9681842488073478,35.94415359591681,0.9691842488073478,0.7843664633702164,35.25386268898791,2017-06-05,2767,25.3691698222853,124.83776339696588,406.09805324201034,7.702758345865919,4.325954269186655,Medium
36,0.21796326425926452,0.18169595111590056,0.8521812191872158,62.645312382178474,7320.1579260090875,3.5,46.55068103555966,Horizontal,Slotted Liner,Gas Lift,4269.21795687328,175.42389065712632,3130.0485221861863,2504.0388177489494,40.953485682520274,102.33688380360356,0.02009799808482078,1.1015350532570543,83.18323026880842,1.9500000000000002,199.55692341702695,0.03999487315459099,0.0012699006281633946,84.28245691344324,3.661322324103404,361.47516144439305,1335660.679645026,584178.0774784012,1919838.7571234275,-196.39372824454256,44.42998754924102,0.8660133461011947,11.936047826656168,0.8670133461011947,0.16840394696195712,29.08922106703698,2019-10-25,1895,17.55851755783138,330.36344827407237,427.6331085415468,5.773582184302226,0.3960304260791344,Medium
37,0.9105363131259421,0.05,0.9217778788612445,71.27426559892956,9044.581171185073,2.875,28.974961673126796,Horizontal,Open Hole,Natural Flow,5363.108523877396,225.61962642251524,3914.830138161068,3131.864110528855,38.37236866829249,167.58738530666645,0.012924674164664954,1.1025138107796,70.00832311876921,4.665350037290564,781.8538142898843,0.061087605403826704,0.0077503727386028665,70.03468264518031,2.6760221801784514,321.4798247345718,1321675.3898334599,394877.99702174973,1716553.3868552097,7.348742704449762,100.01039575745176,0.9138355055689003,43.025137397038606,0.9148355055689003,1.614371808161141,38.37525806817258,2018-05-07,2431,12.00071542582246,217.49278758864827,554.4269650700953,13.090359033141942,0.45526815656297104,Deep
38,0.10411541694483001,0.15932271573847137,0.6694682917552515,51.41693222419684,9432.957812855766,4.5,17.34417129513016,Horizontal,Slotted Liner,Rod Pump,5515.872199033468,255.68385593319312,3902.8754103182982,3122.3003282546388,37.13454717036321,284.4326645720035,0.041231595307204286,1.1042664899685801,64.1223107482021,1.9500000000000002,554.6436959154069,0.08385917453718734,0.0005061370834152542,63.46507574015216,3.536863377306521,358.7249602738688,1173932.8710893246,246823.06837491863,1420755.9394642431,-233.00636360503495,32.98470122306687,0.7251226979519714,-7.624428016965092,0.7261226979519714,-0.1083966469933832,24.011074775617626,2021-03-08,1395,3.339707071583057,280.0961281801742,693.6847555429249,6.895382145311124,0.16587950977893576,Deep
