well_id,permeability_md,porosity_fraction,net_to_gross,thickness_ft,well_depth_ft,tubing_diameter_in,choke_size_64th,well_type,completion_type,artificial_lift,reservoir_pressure_psi,reservoir_temp_f,bottomhole_pressure_psi,wellhead_pressure_psi,oil_gravity_api,gas_oil_ratio_scf_bbl,water_cut_fraction,fvf_oil,oil_viscosity_cp,oil_rate_bbl_day,gas_rate_scf_day,water_rate_bbl_day,productivity_index,oil_price_usd_bbl,gas_price_usd_mcf,daily_opex_usd,drilling_cost_usd,completion_cost_usd,total_capex_usd,daily_revenue_usd,performance_index,oil_cut,profit_per_barrel,production_efficiency,economic_efficiency,ranking_score,drill_date,well_age_days,production_months,days_since_workover,pressure_drawdown,total_liquid_rate,productivity_factor,depth_category
11,4.648675345999612,0.13911593983863899,0.8702090751174366,51.49481578728346,5044.844273432247,2.875,62.61921547482795,Vertical,Perforated,Rod Pump,2060.0812639589567,136.89835071484904,2166.8841674151245,1733.5073339320998,19.857902579279585,131.09569990387178,0.5282076617463056,1.1039328709971163,100.0,3.0,393.2870997116153,3.35872267951954,0.0018870076845651856,47.847800913400754,3.974270802827636,313.0935747322275,708574.8381669073,592102.5839730994,1300677.4221400067,-167.98714255451264,21.561306269135567,0.9717923382536944,17.521489844481657,0.9727923382536944,0.2854085979991158,32.10724560885115,2023-02-13,688,15.807630557976758,57.40935190749574,776.0890668119569,5.1451319979050005,0.6467048397634463,Medium
12,4.637939741623569,0.20493884259935952,0.8131769041624441,33.856695543729586,9338.896007448964,3.5,53.75053880722285,Horizontal,Perforated,Rod Pump,3084.3342043032303,188.47349040559942,3965.572548389868,3172.458038711895,37.49192687038232,270.28150617709883,0.7752274157877566,1.1081084451853132,89.91295092465023,3.0,810.8445185312964,10.346777427223095,0.0012815931843548445,49.24555093184772,2.9228952883601327,357.78767314697905,1569139.895817923,452028.1103233864,2021168.0061413092,-207.68100672862815,9.255376289953453,0.7247725842122433,11.418589711738372,0.7257725842122433,0.1627635938869891,24.28424292964077,2021-01-13,1449,25.612602799952302,64.87705795871297,440.6191720433185,6.8987130724894,0.9504940026939067,Deep
13,9.411781650729825,0.1912708174494015,0.8869775741248044,76.58839773120592,6183.242106078828,2.875,55.742655589774344,Vertical,Perforated,ESP,2042.4093137043726,175.07415956052415,2346.679731266746,1877.3437850133969,25.497878080659785,156.35550522858802,0.8966585739922863,1.1046906651568578,100.0,3.0,469.06651568576405,26.02973266542121,0.005787710270742779,52.06951708528801,3.066973202600277,377.6195972719571,759385.8519631686,456736.24836664717,1216122.1003298159,-219.97243158224774,4.263597171856075,0.6033414260077136,11.709474032741072,0.6043414260077136,0.15814411645582857,20.608228046532044,2018-09-14,2301,23.812501446613872,170.56043255213285,571.0478597395008,8.287176211168807,1.800199169990371,Medium
14,1.0905910045854894,0.1906754818000319,0.47797397607818654,11.573627105544537,9096.146178599787,2.875,60.526052960298074,Horizontal,Perforated,ESP,3035.023834633418,223.67728418364175,3902.173501671538,3121.7388013372306,31.821413979589106,152.3178165543063,0.7033554706373846,1.1045695344966293,95.94946279759245,3.0,456.95344966291884,7.113090213919381,5.692460688887314e-05,47.44881547667014,2.725516352628438,404.73778521431166,1403166.0283206569,718573.0616722575,2121739.0899929143,-261.14590468485494,10.40728671236946,0.7966445293626153,-1.2481706452937193,0.7976445293626154,-0.015727887347180346,25.907704622852368,2019-05-16,2057,17.63357383407236,103.83223174070413,433.57483351905967,6.27632342831376,0.207948965246119,Deep
15,1.3166388553290882,0.21527394035771646,0.7384677871789105,17.00203604604404,8021.409601754651,2.875,12.765795222707979,Vertical,Slotted Liner,ESP,2909.160786215901,184.15475228126581,3685.9623437380533,2948.769874990443,39.274919189091065,171.44184971145287,0.9400692818353455,1.1051432554913436,85.00816399628998,3.0,514.3255491343587,47.05701641587998,0.0001759624262640945,36.74619546728183,1.550496198494903,396.6437651857605,1278706.504810666,475342.8945740426,1754049.3993847086,-285.6077189751934,1.6614563664622228,0.5599307181646543,-17.35818741074295,0.5609307181646543,-0.22318958109256862,18.137018416122334,2016-07-29,3078,42.8983880341495,233.51627876226104,469.9816365703773,8.92966916821399,0.2834380344147662,Deep
16,4.211051886489826,0.15105019208163795,0.4233079186342674,23.397080018708657,6569.090870905033,2.375,29.59346518074667,Horizontal,Perforated,Natural Flow,2475.007585889227,123.79261750684799,3182.152610429006,2545.722088343205,35.7287488500473,84.35446919055677,0.6042420440795341,1.1025306340757168,100.0,3.0,253.06340757167033,4.580379306950918,0.00037828400675286275,42.158127254092854,2.671176463381052,278.7727730788708,692788.5170707172,573513.2113054091,1266301.7283761264,-151.62241429854376,17.8906768702734,0.8957579559204659,14.540082966502212,0.8967579559204659,0.2660031046438721,29.755178415241662,2022-11-24,769,8.796262459139168,405.52996815825753,353.57251226988956,5.581864369820432,0.636080196320032,Medium
17,2.6836260389870468,0.1840976485647482,0.7228114665733318,60.551158825668416,7389.445530609829,3.5,11.97795378646412,Horizontal,Perforated,ESP,2666.496158290858,171.9635072661876,3289.0163314011907,2631.2130651209527,28.18768016176545,120.21068107304633,0.7490417850541518,1.1036063204321915,100.0,3.0,360.632043219139,8.954145619427996,0.0010642785535269464,62.658290011611726,3.050840584124114,388.05261316672267,1243259.5424042377,500638.1540963315,1743897.696500569,-198.97751225849893,12.12531062435106,0.7509582149458482,26.807725669470617,0.7519582149458482,0.3523218148142198,25.6515786713015,2016-11-10,2974,8.026906057472718,201.8645395714498,520.2638947286068,6.658157860624363,0.49404924340464457,Medium
18,10.11730508649365,0.1344866621703272,0.7356697438338832,47.73554429366486,9029.477685435051,3.5,19.804413686801603,Horizontal,Open Hole,Natural Flow,3158.6341344385164,188.43696905117315,3872.432940844341,3097.946352675473,35.05018524947535,50.0,0.630892844999712,1.1015000000000001,100.0,3.0,150.0,5.127707175685835,0.0032255599547633415,49.34694636229036,1.9720962945380973,303.54780652187026,1719014.3563949151,315174.1469921585,2034188.5033870735,-155.21115299081848,17.94231702512242,0.8691071550002881,21.251189529883977,0.8701071550002881,0.35704776734929083,29.228937859799682,2015-07-22,3451,28.114748160169313,41.17366746072513,639.9015369249682,5.753029667519738,1.3606425912414044,Deep
19,2.9801568235315004,0.1662083176244221,0.7336903837128468,65.69287605338457,8158.841679672852,3.5,20.84448351410965,Vertical,Perforated,Natural Flow,2876.1447440096713,138.8302979340137,3413.1121314664324,2730.489705173146,22.747717478050856,312.59161133123825,0.910859639606239,1.1093777483399372,100.0,3.0,937.7748339937148,30.654444881121293,0.0012947644616042985,59.21572380486898,2.9905829336102303,297.5753527617373,1181078.5037960324,295537.0996198732,1476615.6034159055,-117.1236879330196,5.3036972865831435,0.589140360393761,39.71889755892744,0.5901403603937609,0.680722968722214,21.77250638474055,2018-02-03,2524,31.902228809292275,485.6987103359927,695.6660742616696,8.486935965008763,0.4953268518961124,Deep
20,1.799837348121891,0.14349284728161577,0.7058725068431588,88.72411849308106,8876.619470708727,2.875,34.27000381866441,Vertical,Perforated,Gas Lift,2930.38772791504,149.6928282319909,3455.475906632804,2764.380725306243,44.20213916718637,188.31503606042097,0.6345787516374047,1.1056494510818127,85.98683600295983,3.0,564.9451081812629,5.209688965142609,0.0011856371426485128,53.372604493195105,2.8444282775182836,377.043727015114,1693703.7680126722,442101.5780060095,2135805.346018682,-215.31896769457225,15.477164969453398,0.8654212483625953,14.030203651163134,0.8664212483625953,0.1897764993662491,28.608033137829565,2023-09-29,460,10.147104953254564,55.29510890158112,730.7922761029681,5.777532308026699,0.25826378572580283,Deep
21,31.99721183737195,0.1548497982496359,0.7704214963377519,67.36172615337559,10964.660876773229,2.375,23.039481377403984,Horizontal,Perforated,ESP,3708.494060334333,261.73178000030293,4428.815607138508,3543.0524857108066,33.35772784402999,106.73113637035156,0.6943449875171326,1.1032019340911106,74.40568241396078,17.871205813180037,1907.4141047491382,40.597212783321694,0.020229847890496328,46.45081242933449,3.487142425095655,491.2949584633498,1582301.3867289026,605610.125166999,2187911.5118959015,345.48849529760474,51.5410550847994,0.8056550124828674,61.24955864269509,0.8066550124828674,3.7257945322831167,47.1069728081037,2015-11-14,3336,19.363719785967334,30.0,869.0330504819676,36.97033516266739,4.954761797567908,Deep
22,5.8957025226221536,0.17975785127184568,0.5589092863808508,137.98317622500323,5653.637582433423,2.375,13.654773981794621,Vertical,Slotted Liner,Rod Pump,2225.767105297519,158.1778539979643,2807.296967461586,2229.7093872225196,43.94839955404261,694.5231067041981,0.7917504080294107,1.120835693201126,81.60512834399293,3.0,2083.569320112594,11.405735760999336,0.004970998370830894,46.8084424186867,2.216041512992373,321.0960310603268,992142.9283903904,578829.1656636003,1570972.0940539907,-176.0534276956999,9.079129912635851,0.7082495919705893,15.67996803390897,0.7092495919705893,0.2490464821656782,24.048910248046106,2018-04-20,2448,45.488500620000956,30.0,372.3703258205842,7.059655235992558,1.0597988172045585,Medium
23,7.905258766714606,0.10908896583832636,0.7448047845978113,88.58427717956904,10425.818862452936,2.875,17.37950098927003,Vertical,Open Hole,ESP,3567.9735374145544,241.16540428376686,4587.3945481044275,3669.9156384835424,30.787746503231656,202.62950762151507,0.8379788829565438,1.1060788852286456,92.24259976389803,3.0,607.8885228645452,15.516009139637175,0.00511207901307289,44.780519760738926,1.8353378499255928,419.310813939118,869960.571407404,591407.7164224033,1461368.2878298075,-283.8535738423526,5.178588981871232,0.6620211170434562,-8.526163341407404,0.6630211170434562,-0.10370215028008162,21.579838197599283,2019-06-27,2015,12.591018866461678,149.16610705652013,509.7105053449359,7.552625314588683,0.8623765035452597,Deep
24,1.777578089230018,0.254619363784273,0.7226226838389969,37.9008936432226,8156.53390628482,4.5,16.247431558917093,Vertical,Perforated,ESP,2959.474515707461,225.2583487464129,3346.5909992066036,2677.272799365283,30.811392092747337,79.41271366493741,0.9189467453929834,1.1023823814099483,99.7510913041425,3.0,238.23814099481223,34.01228287824263,0.00044273087488899514,34.573172304921,2.2474882587513743,397.6703960955717,1815345.37500488,401295.3821063685,2216640.7571112486,-293.4154417561361,2.1087104772619543,0.5810532546070165,-21.23250507387675,0.5820532546070165,-0.2723003194101158,18.624337442555934,2024-04-10,266,32.41295299951752,30.0,881.2297375183407,8.605057032723467,0.4526058021566109,Deep
25,4.287128988591921,0.0996991309250149,0.7987796568000216,26.66712903875821,6651.823927515308,2.875,62.4923006830887,Horizontal,Perforated,Natural Flow,2417.9212433718285,171.71711818173182,3108.7558843352085,2487.004707468167,28.88650570689723,313.7218744322409,0.5338050008662665,1.1094116562329672,100.0,3.0,941.1656232967227,3.4350680949096173,0.000823146401891004,45.108283514809344,3.253919756171629,279.19317790508205,1296199.337276511,661587.2490122314,1957786.5862887423,-140.8058499451792,22.515811788859395,0.9661949991337335,20.392313257317017,0.9671949991337335,0.3725047953989555,32.20387077237527,2019-12-02,1857,35.78702150378677,30.0,345.4173204816898,5.174938629928996,0.42742303432605266,Medium
26,8.255854538575212,0.08929056936061339,0.7589893901918977,38.81248763582406,6004.529561391515,2.875,50.52038038743452,Horizontal,Slotted Liner,Natural Flow,2197.112016175476,179.75131999259133,2158.923386610296,1727.138709288237,42.0093914535446,222.2786099348278,0.8126734997807952,1.106668358298045,76.97795549628002,5.564658598104066,1236.9045779484595,24.140879330128932,0.0028548635226508584,52.26404731525318,1.4260927067285003,287.4504226818474,849408.1665822119,403510.6699813616,1252918.8365635735,5.145098180225375,18.887288005213875,0.6873265002192047,55.962323131438644,0.6883265002192047,1.825062324570624,29.863510841887088,2016-02-10,3248,22.062048874862498,64.2093279470351,979.8080650689562,13.493480572672087,0.7371699523077848,Medium
27,2.337323386100491,0.20790554367500338,0.7512250690800731,69.01458110409041,7716.31941383445,2.875,62.19464205509547,Horizontal,Perforated,Natural Flow,2594.5046482436287,163.7775006576362,2832.4046282577033,2265.923702606163,29.324550741372192,211.91073683405665,0.6671713599786624,1.1063573221050218,100.0,3.0,635.7322105021699,6.013629314407427,0.0010953031044095816,41.40216003107278,1.2917095993586218,290.6668289271734,700929.8468121202,521282.4398669969,1222212.286679117,-165.63916743502796,14.173526006821058,0.8328286400213375,11.0404637526933,0.8338286400213374,0.1937144508252209,27.637155244801438,2023-04-22,620,45.0637213777004,59.5444595855284,874.0305835189097,6.0036347888289585,0.48594248933152245,Medium
28,10.758520210230284,0.1895831346981468,0.6789113117914066,29.13257303669453,9382.475167886689,2.875,32.62546724444287,Vertical,Perforated,Rod Pump,3525.9492291347124,194.26701914227294,4436.369042623624,3549.0952340988997,40.15676345932141,119.59235208550578,0.6907200127940785,1.1035877705625652,76.6691325191864,3.0,358.7770562565173,6.699927005220584,0.0025148784542650994,47.471717994370856,2.5000613562017033,357.5030816767861,1488443.8455811983,498964.77100922633,1987408.6165904247,-214.19096303983483,12.286130650764358,0.8092799872059215,7.888274196959172,0.8102799872059215,0.11253105348295535,26.67960828551853,2023-03-16,657,35.62286655528315,166.8502934601454,600.7012847116794,6.178329997919188,2.0396339861688224,Deep
29,4.052610778439395,0.18120599085260775,0.7119388806768826,70.34958190465241,7808.676319433699,3.5,23.588634973108768,Vertical,Perforated,Rod Pump,2958.6338679683504,152.47737273412537,3241.4826714457377,2593.18613715659,31.94038081864568,214.3909494923896,0.689374404072818,1.1064317284847718,100.0,3.0,643.1728484771688,6.657907723726497,0.0018344864404564495,50.10954627535918,2.2021499960464723,341.75483740399335,833047.0311212491,482612.61796854134,1315659.6490897904,-190.0098354921846,13.623709405225274,0.8106255959271821,15.528825088613972,0.8116255959271821,0.2317363187995239,27.083459131268594,2023-08-08,512,22.522455253462198,305.43807213130015,985.1371399376203,6.168074209656385,0.7343573516470686,Medium
30,5.5196047264987635,0.18141727546321398,0.9282349185941257,64.85034006738847,10266.732395371022,3.5,52.70441904371445,Horizontal,Perforated,ESP,3399.668916430928,213.68336282599418,4371.002892554051,3496.802314043241,19.192293600867043,143.37000170190737,0.5618177944278038,1.1043011000510574,100.0,3.8886323383430286,557.513224966332,4.985820578896094,0.003008781379445511,39.54191736412515,2.4543276201783835,419.29700157618777,1677025.6260627592,633859.2138295607,2310884.83989232,-264.1647028873134,16.030720899754446,0.9381822055721962,1.6840868257738482,0.9391822055721962,0.02643249564481554,30.87366055771409,2023-11-06,422,27.758754483476416,257.8960430891991,485.6669880615609,6.90809677661997,1.001351651115284,Deep
31,4.048285215066863,0.14938766135765427,0.9491801827844876,18.180477964564762,5823.236464922662,2.875,26.27021941030422,Horizontal,Perforated,ESP,2084.8875550913435,134.09084413445657,2535.958184047553,2028.7665472380424,30.437487457708272,220.48929604398757,0.7282354961457123,1.1066146788813198,100.0,3.0,661.4678881319627,8.038939664721056,0.0006312895999143242,42.29218281393801,2.979374591892084,372.2110229658129,945384.8048448863,429488.9479834039,1374873.7528282902,-243.363713904746,9.238886344788536,0.7717645038542876,-2.957623332215451,0.7727645038542876,-0.04052507331488738,25.081842264209577,2024-01-25,342,33.552831840979735,54.80426027515814,442.45260894008106,6.478658316586304,0.6047638607876071,Medium
32,47.10024414285001,0.10513728142570841,0.8773236483700964,87.46315120067015,7981.866578230918,2.375,24.765468927499505,Vertical,Perforated,Gas Lift,2913.751963092061,200.20602625344782,3451.9232723847413,2761.538617907793,25.567134285097215,50.0,0.5980064451126057,1.1015000000000001,100.0,9.134918727201029,456.7459363600515,13.58909022032964,0.03281131326157064,38.89253105713704,2.1405611661734425,394.5350886301804,971855.3519956997,365039.4744288072,1336894.826424507,-38.27728571391174,36.10812760398539,0.9019935548873944,38.80503768576502,0.9029935548873944,1.5072979903402184,37.65560088455045,2024-11-03,59,28.832938480173258,50.66079658784333,710.5795320324892,16.87912602986864,4.9519916236663954,Medium
33,7.289994381172695,0.1537902279096863,0.7554143239194007,54.680516246422975,6121.409833380321,2.875,21.020335563638547,Horizontal,Perforated,Natural Flow,2417.8313963724377,159.88825943431237,2974.0393571820823,2379.231485745666,35.2712217894587,108.00035573128008,0.5579661036796779,1.1032400106719384,100.0,3.0,324.00106719384024,3.786801279657427,0.002729449173233317,40.067006359863555,1.4011167346788522,274.02176264595397,1124068.431844492,501999.54862064193,1626067.980465134,-153.36678024906422,19.31953467763381,0.9420338963203221,11.951141580541957,0.9430338963203221,0.222430588987615,31.017913218329863,2023-10-15,444,42.29878643982557,607.5507614192416,480.0054947785429,5.307664312150744,1.1211298973408814,Medium
34,2.5658481097424084,0.11614191442439441,0.7164754345432974,133.60615124177784,8545.447823937451,2.875,15.26202278055718,Vertical,Perforated,Natural Flow,3001.831107351244,192.10736469242838,3345.632111774287,2676.5056894194295,25.47673811460408,662.9380975534494,0.7669004355618474,1.1198881429266037,100.0,3.0,1988.8142926603482,9.869994576079096,0.0021932293829157934,37.27436829808163,3.5949096720319687,299.7748317386683,1488337.07132404,460017.32657134737,1948354.3978953874,-180.8021191078633,8.666256047519964,0.7330995644381526,5.464270518022946,0.7340995644381526,0.09296237272584325,24.32263971995668,2021-12-17,1111,17.773767127178854,30.0,942.6980415846333,6.82035349929378,0.29800251158769697,Deep
35,16.81960065687278,0.19875598667088756,0.5650394801380931,41.04303900491259,9330.33108514595,2.875,22.361931416938894,Deviated,Open Hole,ESP,3127.2506727194245,227.12375361149265,4020.7508649249744,3216.6006919399797,42.40780080571693,98.93612405114736,0.7709970416650405,1.1029680837215345,57.564778228871575,3.0,296.80837215344206,10.10022334029683,0.006143476521095667,39.59730923173184,1.8915521590342852,407.6619910312215,1672692.307297323,837738.2919082646,2510430.5992055875,-288.3086348188597,6.656773437594799,0.7290029583349595,-14.970133242243366,0.7300029583349595,-0.18728181977994104,23.34507047506797,2016-11-09,2975,15.094629782622832,381.22872348584946,446.75009610277493,6.858680179761959,3.342996323967058,Deep
36,2.179632642592645,0.14264713092489306,0.7923353554452618,32.627577195406296,7368.857309478421,5.5,27.89790591453771,Vertical,Perforated,Rod Pump,2482.5133848213686,219.45031096056476,2906.9182269531834,2325.534581562547,34.27139311717578,110.6294055461785,0.8127990668657703,1.1033188821663855,87.52169421003723,3.0,331.8882166385355,13.02549156289376,0.0005835262503556545,53.51673408478703,1.8569392116732253,338.4644621150547,1107286.7310545351,567650.7476439975,1674937.4786985326,-177.2979636173252,8.853694872696014,0.6872009331342297,21.367783124089662,0.6882009331342297,0.32197085995933306,23.636389971740112,2018-06-24,2383,11.050427806277423,40.104766401079736,639.5294656487717,7.275889020270494,0.31091834293608367,Medium
37,9.10536313125942,0.1087251401603744,0.6555020394042896,16.07223123767439,4093.6792150592987,3.5,45.7436756561609,Deviated,Perforated,Gas Lift,1747.7908637338185,131.0940862858933,1824.1510771322207,1459.3208617057767,33.57923204193009,97.83097143111719,0.6427069426593008,1.1029349291429336,100.0,3.0,293.4929142933516,5.3964536727218375,0.0008697563320831087,39.50713782545825,3.068083207684654,329.2691024963685,440210.8387246694,459065.94247813756,899276.781202807,-209.84722833807587,12.821931528330207,0.857293057340699,0.41196079483986703,0.858293057340699,0.006380799284702074,27.804026329652785,2020-03-04,1764,2.7757994990359713,529.7116307569469,672.6930139160916,5.8323103457754835,0.989981882657286,Shallow
38,1.0411541694483,0.13393070791735032,0.5269875686940061,15.831944855903766,8298.422220194741,3.5,11.503631164289288,Horizontal,Perforated,Natural Flow,3232.651631493346,175.61764417299634,3895.8912602544297,3116.7130082035437,40.24713710230066,60.47305701396644,0.8980259295523398,1.1018141917104192,85.8554089984562,3.0,181.41917104189932,26.418984334409313,9.182768978131677e-05,45.758755314364144,2.2346860922167497,298.79022230969565,1488207.2427960879,394388.84308129136,1882596.0858773792,-161.1085414682144,4.6694717079903585,0.60197407044766,16.37215925704535,0.60297407044766,0.2794536299263023,20.93667800736112,2024-11-23,39,3.021656325862601,75.42314189146143,722.1824990217792,8.30600010774821,0.1394425149653117,Deep
